"CMS Certification Number (CCN)","Facility Name","Address Line 1","Address Line 2","City","State","Zip Code","County Name","PhoneNumber","CMS Region","Condition","Count"
"14T166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","","DECATUR","IL","62521","Macon","(217) 464-5195","5","Nervous system disorder (excluding stroke)","19"
"14T166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","","DECATUR","IL","62521","Macon","(217) 464-5195","5","Brain disease or condition (non-traumatic)","14"
"14T166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","","DECATUR","IL","62521","Macon","(217) 464-5195","5","Brain injury (traumatic)","11"
"14T166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","","DECATUR","IL","62521","Macon","(217) 464-5195","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"14T166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","","DECATUR","IL","62521","Macon","(217) 464-5195","5","Spinal cord injury (traumatic)","less than 11"
"14T166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","","DECATUR","IL","62521","Macon","(217) 464-5195","5","Hip or femur fracture","31"
"14T166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","","DECATUR","IL","62521","Macon","(217) 464-5195","5","Hip or knee replacement, amputation or other bone or joint condition","34"
"14T166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","","DECATUR","IL","62521","Macon","(217) 464-5195","5","All other conditions","72"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","Stroke","66"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","Nervous system disorder (excluding stroke)","less than 11"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","Brain disease or condition (non-traumatic)","less than 11"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","Brain injury (traumatic)","less than 11"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","Spinal cord injury (traumatic)","less than 11"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","Hip or femur fracture","46"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","Hip or knee replacement, amputation or other bone or joint condition","25"
"14T172","ST. JAMES HOSPITAL","1423 CHICAGO ROAD","","CHICAGO HEIGHTS","IL","60411","Cook","(708) 756-1000","5","All other conditions","42"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","Stroke","61"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","Nervous system disorder (excluding stroke)","less than 11"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","Brain disease or condition (non-traumatic)","less than 11"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","Brain injury (traumatic)","less than 11"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","Spinal cord injury (traumatic)","less than 11"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","Hip or femur fracture","17"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","Hip or knee replacement, amputation or other bone or joint condition","19"
"14T180","ST MARY AND ST ELIZABETH MED CTR","2233 WEST DIVISION STREET","","CHICAGO","IL","60622","Cook","(312) 770-2268","5","All other conditions","less than 11"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","Stroke","33"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","Nervous system disorder (excluding stroke)","less than 11"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","Brain disease or condition (non-traumatic)","19"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","Brain injury (traumatic)","18"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","Spinal cord injury (traumatic)","less than 11"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","Hip or femur fracture","27"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","Hip or knee replacement, amputation or other bone or joint condition","24"
"14T182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 W. WELLINGTON STREET","","CHICAGO","IL","60657","Cook","(773) 293-7523","5","All other conditions","28"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","Stroke","113"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","Nervous system disorder (excluding stroke)","197"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","Brain disease or condition (non-traumatic)","61"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","Brain injury (traumatic)","16"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","Spinal cord disease or condition (non-traumatic)","17"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","Spinal cord injury (traumatic)","less than 11"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","Hip or femur fracture","20"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","Hip or knee replacement, amputation or other bone or joint condition","53"
"14T186","RIVERSIDE MEDICAL CENTER","350 N WALL","","KANKAKEE","IL","60901","Kankakee","(502) 596-6346","5","All other conditions","160"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","Stroke","84"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","Nervous system disorder (excluding stroke)","less than 11"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","Brain disease or condition (non-traumatic)","23"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","Brain injury (traumatic)","less than 11"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","Spinal cord disease or condition (non-traumatic)","21"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","Spinal cord injury (traumatic)","less than 11"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","Hip or femur fracture","47"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","Hip or knee replacement, amputation or other bone or joint condition","56"
"14T187","ST. ELIZABETH HOSPITAL REHAB","211 S. THIRD ST.","","BELLEVILLE","IL","62220","St. Clair","(618) 234-2120","5","All other conditions","50"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","Stroke","77"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","Nervous system disorder (excluding stroke)","44"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","Brain disease or condition (non-traumatic)","46"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","Brain injury (traumatic)","15"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","Spinal cord disease or condition (non-traumatic)","46"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","Spinal cord injury (traumatic)","less than 11"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","Hip or femur fracture","32"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","Hip or knee replacement, amputation or other bone or joint condition","35"
"14T191","INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","","HARVEY","IL","60426","Cook","(708) 915-4686","5","All other conditions","114"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","Stroke","254"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","Nervous system disorder (excluding stroke)","37"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","Brain disease or condition (non-traumatic)","50"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","Brain injury (traumatic)","22"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","Spinal cord disease or condition (non-traumatic)","76"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","Spinal cord injury (traumatic)","11"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","Hip or femur fracture","15"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","Hip or knee replacement, amputation or other bone or joint condition","41"
"14T208","ADVOCATE CHRIST MEDICAL CENTER","ADVOCATE CHRIST MEDICAL CENTER","4440 WEST 95TH STREET","OAK LAWN","IL","60453","Cook","(708) 684-2000","5","All other conditions","158"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","Stroke","78"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","Nervous system disorder (excluding stroke)","14"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","Brain disease or condition (non-traumatic)","25"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","Brain injury (traumatic)","less than 11"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","Spinal cord injury (traumatic)","less than 11"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","Hip or femur fracture","46"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","Hip or knee replacement, amputation or other bone or joint condition","102"
"14T209","UNITYPOINT HEALTH METHODIST/PROCTOR","221 NE GLEN OAK AVE","","PEORIA","IL","61636","Peoria","(309) 671-8263","5","All other conditions","71"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","Stroke","130"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","Nervous system disorder (excluding stroke)","29"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","Brain disease or condition (non-traumatic)","33"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","Brain injury (traumatic)","36"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","Spinal cord disease or condition (non-traumatic)","41"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","Spinal cord injury (traumatic)","less than 11"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","Hip or femur fracture","40"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","Hip or knee replacement, amputation or other bone or joint condition","42"
"14T213","SILVER CROSS HOSPITAL","1900 SILVER CROSS BLVD.","","NEW LENOX","IL","60451","Will","(815) 300-1100","5","All other conditions","112"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","Stroke","136"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","Nervous system disorder (excluding stroke)","381"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","Brain disease or condition (non-traumatic)","90"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","Brain injury (traumatic)","38"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","Spinal cord disease or condition (non-traumatic)","15"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","Spinal cord injury (traumatic)","less than 11"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","Hip or femur fracture","83"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","Hip or knee replacement, amputation or other bone or joint condition","234"
"14T217","PRESENCE ST JOSEPH - ELGIN","77 N. AIRLITE STREET","","ELGIN","IL","60123","Kane","(502) 596-6346","5","All other conditions","172"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","Stroke","163"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","Nervous system disorder (excluding stroke)","83"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","Brain disease or condition (non-traumatic)","59"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","Brain injury (traumatic)","44"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","Spinal cord disease or condition (non-traumatic)","30"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","Spinal cord injury (traumatic)","less than 11"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","Hip or femur fracture","13"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","Hip or knee replacement, amputation or other bone or joint condition","49"
"14T223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 WEST DEMPTER","","PARK RIDGE","IL","60068","Cook","(847) 723-7218","5","All other conditions","221"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","Stroke","29"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","Nervous system disorder (excluding stroke)","18"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","Brain disease or condition (non-traumatic)","less than 11"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","Brain injury (traumatic)","less than 11"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","Spinal cord injury (traumatic)","less than 11"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","Hip or femur fracture","22"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","Hip or knee replacement, amputation or other bone or joint condition","15"
"14T224","ST JOSEPH HOSPITAL","2900 N LAKE SHORE DRIVE","","CHICAGO","IL","60657","Cook","(773) 665-3910","5","All other conditions","25"
"14T239","ROCKFORD MEMORIAL HOSPITAL","2400 NORTH ROCKTON AVENUE","","ROCKFORD","IL","61103","Winnebago","(815) 971-5000","5","Stroke","Not Available"
